"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","device","dict_active_condition_number_p95","dict_expected_active_condition_number","dict_expected_active_condition_number_std","dict_expected_active_min_eig","dict_expected_active_min_eig_std","dict_expected_irc_exact","dict_expected_irc_uniform","dict_expected_signal_ceiling_l_inf","dict_max_abs_offdiag","dict_mean_abs_offdiag","dict_singular_active_block_pct","dtype","learning_rate","log_interval","max_activations_window","measured_flops_per_step","measured_gflops_per_step","model_class","model_type","num_steps","rho","seed","warmup_steps","activation_effective_sample_size","active_condition_number","active_max_eigenvalue","active_min_eigenvalue","code_recovery_l2","code_recovery_mse","dead_neuron_recovery_pct","dead_neuron_recovery_rate","dead_neurons_pct","dictionary_coherence_abs_max","dictionary_coherence_nn/mean","dictionary_coherence_nn/p10","dictionary_coherence_nn/p50","dictionary_coherence_nn/p90","dictionary_coherence_nn/std","dictionary_coherence_nn_max","dictionary_coherence_overall_mean","dictionary_coherence_subsampled","dictionary_coherence_total_features","dictionary_coherence_used_features","dictionary_error_cosine","dictionary_error_frobenius","explained_variance","feature_shrinkage_ratio","interaction_leakage_frobenius","l0_active_features","l0_vs_l1_ratio","loss","loss_l1","loss_l2","loss_recon","loss_total","mean_h_j","mean_max_cosine_similarity","measured_cumulative_flops","measured_cumulative_tflops","shadowed_ids","shadowed_scores","step","support_f1_score","support_jaccard_similarity","support_precision","support_recall","total_h_j","warmup_factor","weight_bimodality_ratio"
"spiked-rho0.90-adaptive_elastic_net_sweep020-seed0","finished","-","","model=adaptive_elastic_net_sweep020, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-07-25T04:52:05.000Z","194","","256","cuda","253.8714141845703","232.3142852783203","12.344648361206056","0.06261799484491348","0.0033026470337063074","1.0023272037506104","1.6490353345870972","29.214345932006836","0.9296931028366088","0.8995046615600586","0","torch.float32","0.001","500","10000","806554886","0.806554886","AdaptiveElasticNetSAE","adaptive_elastic_net_sweep020","50000","0.9","0","10000","1.9999654293060305","1.4107918739318848","1.170397162437439","0.8296030163764954","8.523481369018555","0.0713459700345993","7.519640852974187","0.07519640852974187","91.6015625","0.999118983745575","0.3743334114551544","0.19758333265781405","0.26280707120895386","0.7509937286376953","0.23334509134292605","0.999118983745575","0.09992875158786774","0","1024","1024","0.6876193881034851","46.035186767578125","0.4235743284225464","0.9958775639533995","12.23762035369873","0.984375","1.6634581089019775","0.02738526649773121","0.0006528196972794831","0.0004538322682492435","0.02627861499786377","0.02738526649773121","0.1463923305273056","0.3743334114551544","40327744300000","40.3277443","[637,78,385,400,524]","[0.9982388615608216,0.925464689731598,0.9194989800453186,0.918588638305664,0.914910852909088]","50000","0.0018398172113998617","0.0009208103128635336","0.015873015810027716","0.0009765624997615812","149.7593536376953","1","0.001956947147846222"
"spiked-rho0.90-adaptive_elastic_net_sweep019-seed0","finished","-","","model=adaptive_elastic_net_sweep019, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-07-25T04:48:53.000Z","191","","256","cuda","253.8714141845703","232.3142852783203","12.344648361206056","0.06261799484491348","0.0033026470337063074","1.0023272037506104","1.6490353345870972","29.214345932006836","0.9296931028366088","0.8995046615600586","0","torch.float32","0.001","500","10000","806554886","0.806554886","AdaptiveElasticNetSAE","adaptive_elastic_net_sweep019","50000","0.9","0","10000","53.577972412109375","1.5827876329421997","1.2256428003311155","0.7743570804595947","8.479656219482422","0.07080288231372833","7.915273132664437","0.07915273132664437","91.40625","0.9982104301452636","0.4399492144584656","0.1991208493709564","0.3129402995109558","0.9920578002929688","0.27825507521629333","0.9982104301452636","0.14722958207130432","0","1024","1024","0.6158108711242676","49.82724380493164","0.34977656602859497","0.9957482218742372","15.297664642333984","0.75390625","1.32279372215271","0.03565008565783501","0.0056295571848750114","0.0003528805682435632","0.029667645692825317","0.03565008565783501","0.2287571281194687","0.4399492144584656","40327744300000","40.3277443","[356,444,932,6,328]","[0.9803136587142944,0.9777019619941713,0.97426837682724,0.9726082682609558,0.971146047115326]","50000","0.0009325323855565612","0.0004665267085452468","0.010362694246825418","0.0004882812498807906","234.01853942871097","1","0"
"spiked-rho0.90-adaptive_elastic_net_sweep018-seed0","finished","-","","model=adaptive_elastic_net_sweep018, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-07-25T04:45:29.000Z","203","","256","cuda","253.8714141845703","232.3142852783203","12.344648361206056","0.06261799484491348","0.0033026470337063074","1.0023272037506104","1.6490353345870972","29.214345932006836","0.9296931028366088","0.8995046615600586","0","torch.float32","0.001","500","10000","806554886","0.806554886","AdaptiveElasticNetSAE","adaptive_elastic_net_sweep018","50000","0.9","0","10000","51.13920211791992","1.015012502670288","1.0074503421783447","0.9925496578216552","8.541672706604004","0.07185515016317368","6.877113866967305","0.06877113866967305","91.9921875","0.9962043762207032","0.4276643097400666","0.2017551511526108","0.3003371059894562","0.9894331097602844","0.2687090039253235","0.9962043762207032","0.13143622875213623","0","1024","1024","0.6379930675029755","49.28815460205078","0.4238736629486084","0.996298849582672","14.424959182739258","0.8984375","1.5540223121643066","0.031143251806497577","0.003498272504657507","0.0004371008253656328","0.0272078774869442","0.031143251806497577","0.20340122282505035","0.4276643097400666","40327744300000","40.3277443","[126,314,952,441,754]","[0.9923887252807616,0.9538733959197998,0.9506280422210692,0.9471362829208374,0.9470750093460084]","50000","0.0023115035763100226","0.0011571395507620598","0.021739130340264652","0.001220703124701977","208.07945251464844","1","0"
"spiked-rho0.90-adaptive_elastic_net_sweep017-seed0","finished","-","","model=adaptive_elastic_net_sweep017, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-07-25T04:42:14.000Z","195","","256","cuda","253.8714141845703","232.3142852783203","12.344648361206056","0.06261799484491348","0.0033026470337063074","1.0023272037506104","1.6490353345870972","29.214345932006836","0.9296931028366088","0.8995046615600586","0","torch.float32","0.001","500","10000","806554886","0.806554886","AdaptiveElasticNetSAE","adaptive_elastic_net_sweep017","50000","0.9","0","10000","1.974339485168457","1.249828219413757","1.1110433340072632","0.8889568448066711","8.510841369628906","0.07110424339771271","7.236842105263158","0.07236842105263158","91.89453125","0.998565137386322","0.3253924250602722","0.1977631449699402","0.24333125352859497","0.5579107403755188","0.1975651979446411","0.998565137386322","0.07896141707897186","0","1024","1024","0.7335879802703857","43.63240051269531","0.3624382615089417","0.995033323764801","10.272249221801758","0.82421875","1.218363881111145","0.03454313054680824","0.005403174553066492","0.0002750626881606877","0.028864892199635506","0.03454313054680824","0.1031467467546463","0.3253924250602722","40327744300000","40.3277443","[997,944,684,85,301]","[0.9971323013305664,0.9770460724830629,0.9755357503890992,0.974909007549286,0.9735112190246582]","50000","0.0009286275161805046","0.0004645760742242564","0.00947867294085937","0.0004882812498807906","105.51911926269533","1","0"
"spiked-rho0.90-adaptive_elastic_net_sweep016-seed0","finished","-","","model=adaptive_elastic_net_sweep016, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-07-25T04:38:58.000Z","196","","256","cuda","253.8714141845703","232.3142852783203","12.344648361206056","0.06261799484491348","0.0033026470337063074","1.0023272037506104","1.6490353345870972","29.214345932006836","0.9296931028366088","0.8995046615600586","0","torch.float32","0.001","500","10000","806554886","0.806554886","AdaptiveElasticNetSAE","adaptive_elastic_net_sweep016","50000","0.9","0","10000","1.9968745708465576","1.223413109779358","1.1004819869995115","0.8995178937911987","8.526293754577637","0.071390300989151","7.333333333333333","0.07333333333333333","91.69921875","0.9988420605659484","0.36369842290878296","0.19773414731025696","0.258020281791687","0.6850170493125916","0.22620780766010284","0.9988420605659484","0.09709716588258745","0","1024","1024","0.6928380131721497","45.672889709472656","0.38715028762817383","0.9957401752471924","12.095648765563965","0.8828125","1.3930790424346924","0.030406026169657707","0.0027552966494113207","0.0003541294136084616","0.027296599000692368","0.030406026169657707","0.14301536977291107","0.36369842290878296","40327744300000","40.3277443","[330,107,482,269,824]","[0.9976853132247924,0.946375608444214,0.9385360479354858,0.934689998626709,0.9311586022377014]","50000","0.0032391419810227653","0.0016222479718140791","0.03097345119038296","0.0017089843745827671","146.30471801757812","1","0"
"spiked-rho0.90-adaptive_elastic_net_sweep015-seed0","finished","-","","model=adaptive_elastic_net_sweep015, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-07-25T04:35:53.000Z","184","","256","cuda","253.8714141845703","232.3142852783203","12.344648361206056","0.06261799484491348","0.0033026470337063074","1.0023272037506104","1.6490353345870972","29.214345932006836","0.9296931028366088","0.8995046615600586","0","torch.float32","0.001","500","10000","806554886","0.806554886","AdaptiveElasticNetSAE","adaptive_elastic_net_sweep015","50000","0.9","0","10000","34.32341003417969","1.240203022956848","1.107223629951477","0.8927760720252991","8.514705657958984","0.07143241167068481","7.600434310532031","0.07600434310532031","91.89453125","0.9993032813072203","0.46681973338127136","0.2013145089149475","0.3792171776294708","0.956871509552002","0.26489031314849854","0.9993032813072203","0.162758469581604","0","1024","1024","0.5967867374420166","49.148681640625","0.3115786910057068","0.9958638548851012","15.72839069366455","0.7265625","1.4759271144866943","0.033962052315473557","0.001596663729287684","0.002091582864522934","0.030273806303739548","0.033962052315473557","0.24182040989398956","0.46681973338127136","40327744300000","40.3277443","[365,826,704,661,521]","[0.9731846451759338,0.9604495763778688,0.9603871703147888,0.959678053855896,0.957318902015686]","50000","0.0028023456711231604","0.0014031805422349904","0.03225806434269858","0.001464843749642372","247.3822784423828","1","0"
"spiked-rho0.90-adaptive_elastic_net_sweep014-seed0","finished","-","","model=adaptive_elastic_net_sweep014, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-07-25T04:32:51.000Z","181","","256","cuda","253.8714141845703","232.3142852783203","12.344648361206056","0.06261799484491348","0.0033026470337063074","1.0023272037506104","1.6490353345870972","29.214345932006836","0.9296931028366088","0.8995046615600586","0","torch.float32","0.001","500","10000","806554886","0.806554886","AdaptiveElasticNetSAE","adaptive_elastic_net_sweep014","50000","0.9","0","10000","86.22843170166016","25.9888916015625","2.582069158554077","0.09935279935598372","8.47645378112793","0.07049750536680222","9.152542372881356","0.09152542372881356","90.13671875","0.9967476725578308","0.3717100322246551","0.20300541818141937","0.28463321924209595","0.6905839443206787","0.21013668179512024","0.9967476725578308","0.10527444630861282","0","1024","1024","0.677644670009613","48.3573112487793","0.3680582046508789","0.9945723414421082","19.043359756469727","2.03125","0.7843416333198547","0.02968425489962101","0.0014434173936024308","0.0010883661452680826","0.027152471244335175","0.02968425489962101","0.14862361550331116","0.3717100322246551","40327744300000","40.3277443","[357,475,107,605,515]","[0.9892610907554626,0.956264853477478,0.9439328908920288,0.9438057541847228,0.9337133765220642]","50000","0.00346600459358817","0.0017361111107343508","0.015384615355029586","0.001953124999523163","151.74472045898438","1","0.001982160611078143"
"spiked-rho0.90-adaptive_elastic_net_sweep013-seed0","finished","-","","model=adaptive_elastic_net_sweep013, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-07-25T04:29:44.000Z","187","","256","cuda","253.8714141845703","232.3142852783203","12.344648361206056","0.06261799484491348","0.0033026470337063074","1.0023272037506104","1.6490353345870972","29.214345932006836","0.9296931028366088","0.8995046615600586","0","torch.float32","0.001","500","10000","806554886","0.806554886","AdaptiveElasticNetSAE","adaptive_elastic_net_sweep013","50000","0.9","0","10000","1.9899009466171265","1.3900352716445925","1.1631922721862793","0.8368077278137207","8.441569328308105","0.06990639865398407","7.505518763796909","0.07505518763796909","91.30859375","0.9986711144447328","0.32278335094451904","0.1993340104818344","0.24519681930541992","0.5461677312850952","0.18925277888774872","0.9986711144447328","0.07741522789001465","0","1024","1024","0.7365140914916992","44.61598205566406","0.39226216077804565","0.9970563650131226","10.029253959655762","0.87890625","1.2543829679489136","0.031861431896686554","0.0025301319546997547","0.0015647911932319405","0.027766510844230652","0.031861431896686554","0.0983244776725769","0.32278335094451904","40327744300000","40.3277443","[809,583,1001,658,797]","[0.9973446130752563,0.9674209356307985,0.9623721241950988,0.9623598456382751,0.9623311758041382]","50000","0.0009256129311983516","0.0004630701550212849","0.008888888849382716","0.0004882812498807906","100.5859375","1","0"
"spiked-rho0.90-adaptive_elastic_net_sweep012-seed0","finished","-","","model=adaptive_elastic_net_sweep012, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-07-25T04:26:28.000Z","195","","256","cuda","253.8714141845703","232.3142852783203","12.344648361206056","0.06261799484491348","0.0033026470337063074","1.0023272037506104","1.6490353345870972","29.214345932006836","0.9296931028366088","0.8995046615600586","0","torch.float32","0.001","500","10000","806554886","0.806554886","AdaptiveElasticNetSAE","adaptive_elastic_net_sweep012","50000","0.9","0","10000","3.9972212314605713","16.807958602905273","1.8876906633377075","0.11230933666229248","8.398045539855957","0.06915343552827835","6.441048034934497","0.06441048034934498","92.08984375","0.9984313249588012","0.3520328998565674","0.19994114339351657","0.25330883264541626","0.6653013229370117","0.2106227874755859","0.9984313249588012","0.0910353809595108","0","1024","1024","0.7070331573486328","46.45105743408203","0.41090553998947144","0.9962667226791382","15.566900253295898","1.89453125","0.814509391784668","0.028824441134929657","0.0012507818173617125","0.001047508674673736","0.026526151224970818","0.028824441134929657","0.13026121258735657","0.3520328998565674","40327744300000","40.3277443","[513,456,125,93,435]","[0.997072160243988,0.996840476989746,0.937443196773529,0.9275627136230468,0.926636278629303]","50000","0.004802255560031018","0.002407002187657111","0.022680412324370285","0.0026855468743443487","133.126953125","1","0.003921568859368563"
"spiked-rho0.90-adaptive_elastic_net_sweep011-seed0","finished","-","","model=adaptive_elastic_net_sweep011, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-07-25T04:23:07.000Z","200","","256","cuda","253.8714141845703","232.3142852783203","12.344648361206056","0.06261799484491348","0.0033026470337063074","1.0023272037506104","1.6490353345870972","29.214345932006836","0.9296931028366088","0.8995046615600586","0","torch.float32","0.001","500","10000","806554886","0.806554886","AdaptiveElasticNetSAE","adaptive_elastic_net_sweep011","50000","0.9","0","10000","156.19699096679688","84.7667236328125","1.976680874824524","0.0233190655708313","8.331206321716309","0.06809595227241516","8.725602755453501","0.08725602755453502","89.94140625","0.9984819889068604","0.4461435079574585","0.19997625052928925","0.3130616545677185","0.9905433058738708","0.281008243560791","0.9984819889068604","0.14982104301452637","0","1024","1024","0.6118751764297485","49.55956268310547","0.28061896562576294","0.9962652325630188","21.71869468688965","1.08984375","0.5121513605117798","0.036077119410037994","0.004813852719962597","0.0005556094693019986","0.03070765733718872","0.036077119410037994","0.255001962184906","0.4461435079574585","40327744300000","40.3277443","[320,935,369,532,265]","[0.9953171014785768,0.9928433895111084,0.9924972653388976,0.9922361373901368,0.9922192692756652]","50000","0.0013713091719303168","0.000686184812285868","0.01075268813350291","0.000732421874821186","260.61199951171875","1","0"
"spiked-rho0.90-adaptive_elastic_net_sweep010-seed0","finished","-","","model=adaptive_elastic_net_sweep010, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-07-25T04:19:50.000Z","196","","256","cuda","253.8714141845703","232.3142852783203","12.344648361206056","0.06261799484491348","0.0033026470337063074","1.0023272037506104","1.6490353345870972","29.214345932006836","0.9296931028366088","0.8995046615600586","0","torch.float32","0.001","500","10000","806554886","0.806554886","AdaptiveElasticNetSAE","adaptive_elastic_net_sweep010","50000","0.9","0","10000","124.79319763183594","33.379188537597656","1.941825270652771","0.05817472934722901","8.4174222946167","0.06950172781944275","8.430913348946136","0.08430913348946135","89.55078125","0.9932163953781128","0.38705775141716","0.203593447804451","0.2791118621826172","0.846329927444458","0.23217695951461792","0.9932163953781128","0.112371526658535","0","1024","1024","0.6651705503463745","48.103965759277344","0.3750116229057312","0.9965101480484008","17.6846981048584","1.32421875","0.8802275657653809","0.032583002001047134","0.003626073012128472","0.0010017106542363765","0.02795521728694439","0.032583002001047134","0.1619402915239334","0.38705775141716","40327744300000","40.3277443","[960,909,325,720,729]","[0.9922672510147096,0.9779534935951232,0.9675579071044922,0.9631097316741944,0.9630129337310792]","50000","0.0009017754049110554","0.0004511617413825486","0.005899704997346003","0.0004882812498807906","165.5029754638672","1","0"
"spiked-rho0.90-adaptive_elastic_net_sweep009-seed0","finished","-","","model=adaptive_elastic_net_sweep009, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-07-25T04:16:35.000Z","194","","256","cuda","253.8714141845703","232.3142852783203","12.344648361206056","0.06261799484491348","0.0033026470337063074","1.0023272037506104","1.6490353345870972","29.214345932006836","0.9296931028366088","0.8995046615600586","0","torch.float32","0.001","500","10000","806554886","0.806554886","AdaptiveElasticNetSAE","adaptive_elastic_net_sweep009","50000","0.9","0","10000","1.9971882104873655","1.5695925951004028","1.22166645526886","0.7783334851264954","8.456587791442871","0.07020870596170425","10.337078651685392","0.10337078651685391","88.8671875","0.9985232353210448","0.3628348708152771","0.20129266381263733","0.26232603192329407","0.6696216464042664","0.2128966897726059","0.9985232353210448","0.09599635004997252","0","1024","1024","0.6960318088531494","45.70297622680664","0.3395453095436096","0.9955703020095824","11.511624336242676","0.828125","1.0236834287643433","0.03546237573027611","0.00457029789686203","0.0010981091763824224","0.02979396842420101","0.03546237573027611","0.12953810393810272","0.3628348708152771","40327744300000","40.3277443","[323,153,736,484,52]","[0.9970493912696838,0.9790534973144532,0.9783718585968018,0.9776979684829712,0.9772257208824158]","50000","0.00046415899389020874","0.0002321801717594195","0.004716981109825561","0.00024414062494039536","132.51748657226562","1","0"
"spiked-rho0.90-adaptive_elastic_net_sweep008-seed0","finished","-","","model=adaptive_elastic_net_sweep008, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-07-25T04:13:26.000Z","188","","256","cuda","253.8714141845703","232.3142852783203","12.344648361206056","0.06261799484491348","0.0033026470337063074","1.0023272037506104","1.6490353345870972","29.214345932006836","0.9296931028366088","0.8995046615600586","0","torch.float32","0.001","500","10000","806554886","0.806554886","AdaptiveElasticNetSAE","adaptive_elastic_net_sweep008","50000","0.9","0","10000","1.9991190433502195","1.0777075290679932","1.0374006032943726","0.9625993371009828","8.473127365112305","0.07045269012451172","9","0.09","90.72265625","0.9989382028579712","0.350480854511261","0.2030691355466843","0.2533450722694397","0.6714158058166504","0.2075767368078232","0.9989382028579712","0.08703454583883286","0","1024","1024","0.713661789894104","45.40096282958984","0.3832076787948608","0.9962222576141356","11.046666145324709","0.91796875","1.295963168144226","0.03218354284763336","0.0025667937006801367","0.0015108230290934443","0.028105927631258965","0.03218354284763336","0.11928527802228928","0.350480854511261","40327744300000","40.3277443","[724,904,128,982,720]","[0.9978777766227722,0.9542851448059082,0.9540473222732544,0.952694833278656,0.9520258903503418]","50000","0.0013852587237008667","0.0006931608131485302","0.012765957392485289","0.000732421874821186","122.02883911132812","1","0"
"spiked-rho0.90-adaptive_elastic_net_sweep007-seed0","finished","-","","model=adaptive_elastic_net_sweep007, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-07-25T04:10:14.000Z","192","","256","cuda","253.8714141845703","232.3142852783203","12.344648361206056","0.06261799484491348","0.0033026470337063074","1.0023272037506104","1.6490353345870972","29.214345932006836","0.9296931028366088","0.8995046615600586","0","torch.float32","0.001","500","10000","806554886","0.806554886","AdaptiveElasticNetSAE","adaptive_elastic_net_sweep007","50000","0.9","0","10000","97.4077606201172","309.78411865234375","1.9935648441314695","0.006435335613787174","8.343029022216797","0.06845477223396301","8.172531214528945","0.08172531214528944","90.4296875","0.9995481371879578","0.45846134424209595","0.2055771052837372","0.3572636842727661","0.9837761521339417","0.26710444688796997","0.9995481371879578","0.15782508254051208","0","1024","1024","0.5992724895477295","48.7174186706543","0.3129338026046753","0.998169243335724","21.975122451782227","1.234375","0.6026229858398438","0.03632666543126106","0.002614326309412718","0.001726915710605681","0.03198542445898056","0.03632666543126106","0.26074421405792236","0.45846134424209595","40327744300000","40.3277443","[216,355,686,946,674]","[0.994242548942566,0.9937870502471924,0.993762731552124,0.9937593936920166,0.9937530755996704]","50000","0.00226641280497015","0.0011345586564251058","0.015822784760054477","0.001220703124701977","266.4805908203125","1","0"
"spiked-rho0.90-adaptive_elastic_net_sweep006-seed0","finished","-","","model=adaptive_elastic_net_sweep006, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-07-25T04:06:59.000Z","194","","256","cuda","253.8714141845703","232.3142852783203","12.344648361206056","0.06261799484491348","0.0033026470337063074","1.0023272037506104","1.6490353345870972","29.214345932006836","0.9296931028366088","0.8995046615600586","0","torch.float32","0.001","500","10000","806554886","0.806554886","AdaptiveElasticNetSAE","adaptive_elastic_net_sweep006","50000","0.9","0","10000","105.35507202148438","52.379520416259766","3.754991054534912","0.07168815284967422","8.50937271118164","0.07107827067375183","10.532407407407408","0.10532407407407408","88.76953125","0.9996496438980104","0.41217124462127686","0.2001843899488449","0.2995114326477051","0.9339157342910768","0.2516975998878479","0.9996496438980104","0.1260339915752411","0","1024","1024","0.6421305239200592","47.91286849975586","0.4075337052345276","0.9948800802230836","26.716001510620117","2.328125","0.8088468313217163","0.03209484741091728","0.0019592188764363527","0.002150624990463257","0.02798500284552574","0.03209484741091728","0.2093992531299591","0.41217124462127686","40327744300000","40.3277443","[723,1017,486,746,116]","[0.987834930419922,0.9732733964920044,0.9727364182472228,0.969497561454773,0.9692665934562684]","50000","0.0034098379101279567","0.0017079419296097476","0.0134228187694248","0.001953124999523163","213.58721923828125","1","0.0020040080416947603"
"spiked-rho0.90-adaptive_elastic_net_sweep005-seed0","finished","-","","model=adaptive_elastic_net_sweep005, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-07-25T04:03:49.000Z","190","","256","cuda","253.8714141845703","232.3142852783203","12.344648361206056","0.06261799484491348","0.0033026470337063074","1.0023272037506104","1.6490353345870972","29.214345932006836","0.9296931028366088","0.8995046615600586","0","torch.float32","0.001","500","10000","806554886","0.806554886","AdaptiveElasticNetSAE","adaptive_elastic_net_sweep005","50000","0.9","0","10000","1.998525857925415","3.0832815170288086","1.5101978778839111","0.48980212211608887","8.46557903289795","0.07028165459632874","6.131549609810479","0.06131549609810479","92.67578125","0.9995714426040648","0.39940667152404785","0.19757433235645297","0.2733560800552368","0.8452752232551575","0.24345652759075165","0.9995714426040648","0.1160942018032074","0","1024","1024","0.6632245779037476","47.53507995605469","0.3491373658180237","0.995466411113739","12.974928855895996","0.89453125","1.149151086807251","0.03397415578365326","0.002295316196978092","0.00227596634067595","0.02940287254750729","0.03397415578365326","0.16456376016139984","0.39940667152404785","40327744300000","40.3277443","[630,39,497,609,1019]","[0.9975398182868958,0.996413230895996,0.9955678582191468,0.99533873796463,0.9944210648536682]","50000","0.0009247552127980876","0.0004626416839087111","0.008733624416010374","0.0004882812498807906","168.34872436523438","1","0"
"spiked-rho0.90-adaptive_elastic_net_sweep004-seed0","finished","-","","model=adaptive_elastic_net_sweep004, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-07-25T04:00:34.000Z","195","","256","cuda","253.8714141845703","232.3142852783203","12.344648361206056","0.06261799484491348","0.0033026470337063074","1.0023272037506104","1.6490353345870972","29.214345932006836","0.9296931028366088","0.8995046615600586","0","torch.float32","0.001","500","10000","806554886","0.806554886","AdaptiveElasticNetSAE","adaptive_elastic_net_sweep004","50000","0.9","0","10000","4.965294361114502","27.977134704589844","2.7888760566711426","0.09968411922454834","8.413583755493164","0.06943781673908234","6.615214994487322","0.06615214994487321","91.6015625","0.9969964623451232","0.38193923234939575","0.1987751871347427","0.263693630695343","0.8264142870903015","0.2351035177707672","0.9969964623451232","0.10258373618125916","0","1024","1024","0.685132771730423","46.273319244384766","0.40688008069992065","0.9955061078071594","20.8182373046875","2.41796875","0.6313736438751221","0.03036743961274624","0.0015232987934723496","0.0015537998406216502","0.02729034051299095","0.03036743961274624","0.16235877573490143","0.38193923234939575","40327744300000","40.3277443","[842,869,429,694,1023]","[0.994878590106964,0.994084894657135,0.9803136587142944,0.9696263074874878,0.9607006311416626]","50000","0.004241553462962919","0.00212539851176931","0.016155088826890002","0.002441406249403954","165.768310546875","1","0.001962708542123437"
"spiked-rho0.90-adaptive_elastic_net_sweep003-seed0","finished","-","","model=adaptive_elastic_net_sweep003, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-07-25T03:57:11.000Z","202","","256","cuda","253.8714141845703","232.3142852783203","12.344648361206056","0.06261799484491348","0.0033026470337063074","1.0023272037506104","1.6490353345870972","29.214345932006836","0.9296931028366088","0.8995046615600586","0","torch.float32","0.001","500","10000","806554886","0.806554886","AdaptiveElasticNetSAE","adaptive_elastic_net_sweep003","50000","0.9","0","10000","108.73582458496094","1.0742979049682615","1.035818338394165","0.964181661605835","8.405988693237305","0.0694233626127243","8.869987849331713","0.08869987849331713","88.37890625","0.9997204542160034","0.45836564898490906","0.20246854424476624","0.32106178998947144","0.9890021681785583","0.28613802790641785","0.9997204542160034","0.1555633544921875","0","1024","1024","0.6007960140705109","47.97175216674805","0.25679659843444824","0.9949657917022704","15.595416069030762","0.671875","0.836754322052002","0.037889961153268814","0.0036186538636684418","0.001641533919610083","0.032629773020744324","0.037889961153268814","0.23774877190589905","0.45836564898490906","40327744300000","40.3277443","[124,50,8,721,68]","[0.9940001368522644,0.9924813508987428,0.9921077489852904,0.9911934733390808,0.9910393953323364]","50000","0.0018743368962137932","0.0009380863037199608","0.023255813818280152","0.0009765624997615812","243.2169952392578","1","0"
"spiked-rho0.90-adaptive_elastic_net_sweep002-seed0","finished","-","","model=adaptive_elastic_net_sweep002, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-07-25T03:54:00.000Z","190","","256","cuda","253.8714141845703","232.3142852783203","12.344648361206056","0.06261799484491348","0.0033026470337063074","1.0023272037506104","1.6490353345870972","29.214345932006836","0.9296931028366088","0.8995046615600586","0","torch.float32","0.001","500","10000","806554886","0.806554886","AdaptiveElasticNetSAE","adaptive_elastic_net_sweep002","50000","0.9","0","10000","147.48765563964844","51.68415451049805","2.7651257514953613","0.0535004548728466","8.352395057678223","0.06845636665821075","9.819121447028424","0.09819121447028424","83.69140625","0.9954678416252136","0.4600602388381958","0.2005159705877304","0.3172597289085388","0.9679399132728576","0.2860147953033447","0.9954678416252136","0.1538659930229187","0","1024","1024","0.6034168004989624","48.22150421142578","0.3463214635848999","0.9962989687919616","26.080963134765625","1.44921875","0.664922833442688","0.034218378365039825","0.003595934482291341","0.001502149854786694","0.029120296239852905","0.034218378365039825","0.2768048942089081","0.4600602388381958","40327744300000","40.3277443","[847,763,400,18,1008]","[0.9954357743263244,0.9934948682785034,0.9932827949523926,0.9927521347999572,0.992579698562622]","50000","0.004029397726293998","0.0020188425298297793","0.024258760042429217","0.002197265624463558","282.6177978515625","1","0"
